"o","text","annotation","term","annotation2","term2"
"https://www.ncbi.nlm.nih.gov/pubmed/24012088a11","Conclusion:                    These findings demonstrated that the ketogenic diet increases biotin bioavailability and consumption, and hence, promotes energy production by gluconeogenesis and branched-chain amino acid metabolism, which results in exaggerated biotin deficiency in biotin-deficient mice.","https://www.ncbi.nlm.nih.gov/pubmed/24012088a11b11","biotin","https://www.ncbi.nlm.nih.gov/pubmed/24012088a11b10","biotin deficiency"
"https://www.ncbi.nlm.nih.gov/pubmed/24620423a6","Milk used to treat patients with inborn metabolic disorders, as well as those with milk allergies and ketogenic formulas, and some enteral nutrient formulas lack sufficient amounts of biotin, carnitine, selenium, and iodine.","https://www.ncbi.nlm.nih.gov/pubmed/24620423a6b8","biotin","https://www.ncbi.nlm.nih.gov/pubmed/24620423a6b3","metabolic disorders"
"https://www.ncbi.nlm.nih.gov/pubmed/26168302a5","Since biotin-dependent carboxylases involve various cellular metabolic pathways including gluconeogenesis, fatty acid synthesis, and the metabolism of branched-chain amino acids and odd-chain fatty acids, metabolic abnormalities may play important roles in immunological and inflammatory disorders caused by biotin deficiency.","https://www.ncbi.nlm.nih.gov/pubmed/26168302a5b1","biotin","https://www.ncbi.nlm.nih.gov/pubmed/26168302a5b11","inflammatory disorders"
"https://www.ncbi.nlm.nih.gov/pubmed/26168302a5","Since biotin-dependent carboxylases involve various cellular metabolic pathways including gluconeogenesis, fatty acid synthesis, and the metabolism of branched-chain amino acids and odd-chain fatty acids, metabolic abnormalities may play important roles in immunological and inflammatory disorders caused by biotin deficiency.","https://www.ncbi.nlm.nih.gov/pubmed/26168302a5b1","biotin","https://www.ncbi.nlm.nih.gov/pubmed/26168302a5b9","abnormalities"
"https://www.ncbi.nlm.nih.gov/pubmed/26168302a5","Since biotin-dependent carboxylases involve various cellular metabolic pathways including gluconeogenesis, fatty acid synthesis, and the metabolism of branched-chain amino acids and odd-chain fatty acids, metabolic abnormalities may play important roles in immunological and inflammatory disorders caused by biotin deficiency.","https://www.ncbi.nlm.nih.gov/pubmed/26168302a5b1","biotin","https://www.ncbi.nlm.nih.gov/pubmed/26168302a5b12","biotin deficiency"
"https://www.ncbi.nlm.nih.gov/pubmed/23302490a5","Only the abundance of biotinylated 3-methylcrotonyl-CoA carboxylase (holo-MCC) and propionyl-CoA carboxylase (holo-PCC) allowed for distinguishing biotin-deficient and biotin-sufficient individuals.","https://www.ncbi.nlm.nih.gov/pubmed/23302490a5b7","biotin","https://www.ncbi.nlm.nih.gov/pubmed/23302490a5b5","PCC"
"https://www.ncbi.nlm.nih.gov/pubmed/26168302a7","An in-vivo analysis with a murine model revealed the therapeutic effects of biotin supplementation on metal allergies.","https://www.ncbi.nlm.nih.gov/pubmed/26168302a7b4","biotin","https://www.ncbi.nlm.nih.gov/pubmed/26168302a7b6","metal allergies"
"https://www.ncbi.nlm.nih.gov/pubmed/24007195a4","Biotin and folate supplementation could compensate for each other's deficiency in the repression of LTRs in Jurkat and U937 cells.","https://www.ncbi.nlm.nih.gov/pubmed/24007195a4b1","Biotin","https://www.ncbi.nlm.nih.gov/pubmed/24007195a4b3","deficiency"
"https://www.ncbi.nlm.nih.gov/pubmed/23302490a5","Only the abundance of biotinylated 3-methylcrotonyl-CoA carboxylase (holo-MCC) and propionyl-CoA carboxylase (holo-PCC) allowed for distinguishing biotin-deficient and biotin-sufficient individuals.","https://www.ncbi.nlm.nih.gov/pubmed/23302490a5b6","biotin","https://www.ncbi.nlm.nih.gov/pubmed/23302490a5b5","PCC"
"https://www.ncbi.nlm.nih.gov/pubmed/23311443a8","These findings suggested that riboflavin at high doses might promote lung cancer progression.","https://www.ncbi.nlm.nih.gov/pubmed/23311443a8b2","riboflavin","https://www.ncbi.nlm.nih.gov/pubmed/23311443a8b4","lung cancer"
"https://www.ncbi.nlm.nih.gov/pubmed/22968562a2","Efficiency of combined application in complex treatment of widespread purulent peritonitis of the metabolic preparation, containing amber acid, inosine, riboflavin and nicotineamide, Citoflavin, a preparation of recombinant interleukin-2 with intracutaneous way of introduction and a preparation for a parenteral nutrition on a basis an omega-3-fat of acids is studied.","https://www.ncbi.nlm.nih.gov/pubmed/22968562a2b7","riboflavin","https://www.ncbi.nlm.nih.gov/pubmed/22968562a2b4","purulent peritonitis"
"https://www.ncbi.nlm.nih.gov/pubmed/23311443a2","The influence of riboflavin (vitamin B(2) ) upon growth, invasion, and migration in non-small cell lung cancer cell lines was evaluated.","https://www.ncbi.nlm.nih.gov/pubmed/23311443a2b1","riboflavin","https://www.ncbi.nlm.nih.gov/pubmed/23311443a2b6","non-small cell lung cancer"
"https://www.ncbi.nlm.nih.gov/pubmed/23372658a8","SNPs in MTRR (rs13162612; OR = 0.25; 95% CI: 0.11-0.58; rs10512948; OR = 0.61; 95% CI: 0.41-0.90; rs2924471; OR = 3.31; 95% CI: 1.66-6.59), and MTHFR (rs9651118; OR = 0.63; 95% CI: 0.43-0.95) and three SNP*nutrient interactions (choline*rs10475407; OR = 1.62; 95% CI: 1.11-2.42; choline*rs11134290; OR = 0.51; 95% CI: 0.27-0.92; and riboflavin*rs8767412; OR = 0.40; 95% CI: 0.15-0.95) were associated with lung cancer risk in never smokers.","https://www.ncbi.nlm.nih.gov/pubmed/23372658a8b15","riboflavin","https://www.ncbi.nlm.nih.gov/pubmed/23372658a8b17","lung cancer"
"https://www.ncbi.nlm.nih.gov/pubmed/23372658a8","SNPs in MTRR (rs13162612; OR = 0.25; 95% CI: 0.11-0.58; rs10512948; OR = 0.61; 95% CI: 0.41-0.90; rs2924471; OR = 3.31; 95% CI: 1.66-6.59), and MTHFR (rs9651118; OR = 0.63; 95% CI: 0.43-0.95) and three SNP*nutrient interactions (choline*rs10475407; OR = 1.62; 95% CI: 1.11-2.42; choline*rs11134290; OR = 0.51; 95% CI: 0.27-0.92; and riboflavin*rs8767412; OR = 0.40; 95% CI: 0.15-0.95) were associated with lung cancer risk in never smokers.","https://www.ncbi.nlm.nih.gov/pubmed/23372658a8b15","riboflavin","https://www.ncbi.nlm.nih.gov/pubmed/23372658a8b6","MTHFR"
"https://www.ncbi.nlm.nih.gov/pubmed/23311443a6","Riboflavin at 200 and 400 μmol/L significantly enhanced cell growth in test lung cancer cell lines, and at 400 μmol/L significantly increased the release of interleukin-6, tumor necrosis factor-alpha, and vascular endothelial growth factor.","https://www.ncbi.nlm.nih.gov/pubmed/23311443a6b1","Riboflavin","https://www.ncbi.nlm.nih.gov/pubmed/23311443a6b5","lung cancer"
"https://www.ncbi.nlm.nih.gov/pubmed/23403875a8","However, diets of rural children indicate large deficits in micronutrient intake, particularly of folic acid, riboflavin and iron, and their consequences have not been studied.","https://www.ncbi.nlm.nih.gov/pubmed/23403875a8b6","riboflavin","https://www.ncbi.nlm.nih.gov/pubmed/23403875a8b3","deficits"
"https://www.ncbi.nlm.nih.gov/pubmed/23311443t1","Riboflavin at high doses enhances lung cancer cell proliferation, invasion, and migration","https://www.ncbi.nlm.nih.gov/pubmed/23311443t1b1","Riboflavin","https://www.ncbi.nlm.nih.gov/pubmed/23311443t1b3","lung cancer"
"https://www.ncbi.nlm.nih.gov/pubmed/23729550a12","Girls with short stature (HAZ &lt;-2) had significantly lower intakes of calcium, zinc, iron, β-carotene, riboflavin, niacin, folate and ascorbic acid (p&lt;0.05).","https://www.ncbi.nlm.nih.gov/pubmed/23729550a12b7","riboflavin","https://www.ncbi.nlm.nih.gov/pubmed/23729550a12b2","short stature"
"https://www.ncbi.nlm.nih.gov/pubmed/25411037a12","Conclusion:                    Similar inverse associations between BA and status of both vitamin B-12 and folate and intake of thiamin and riboflavin suggest that these micronutrients may play a role in adipogenesis and risk of childhood obesity.","https://www.ncbi.nlm.nih.gov/pubmed/25411037a12b7","riboflavin","https://www.ncbi.nlm.nih.gov/pubmed/25411037a12b10","childhood obesity"
"https://www.ncbi.nlm.nih.gov/pubmed/25933491a10","When excluding children with low birth weight, intake of calcium, vitamin D, and riboflavin were still significantly lower (P &lt; 0.05).","https://www.ncbi.nlm.nih.gov/pubmed/25933491a10b7","riboflavin","https://www.ncbi.nlm.nih.gov/pubmed/25933491a10b3","low birth weight"
"https://www.ncbi.nlm.nih.gov/pubmed/22456774a10","A considerable percentage of participants was, however, at risk for vitamin deficiencies (vitamins B1, B6, B12, folate: 20-30%, vitamin B2: 60%).","https://www.ncbi.nlm.nih.gov/pubmed/22456774a10b10","vitamin B2","https://www.ncbi.nlm.nih.gov/pubmed/22456774a10b5","vitamin deficiencies"
"https://www.ncbi.nlm.nih.gov/pubmed/24744315t1","Transcriptional regulation of the albumin gene depends on the removal of histone methylation marks by the FAD-dependent monoamine oxidase lysine-specific demethylase 1 in HepG2 human hepatocarcinoma cells","https://www.ncbi.nlm.nih.gov/pubmed/24744315t1b7","FAD","https://www.ncbi.nlm.nih.gov/pubmed/24744315t1b13","hepatocarcinoma"
"https://www.ncbi.nlm.nih.gov/pubmed/24751634a5","The supply of specific nutrients to very low birth weight infants, including fluids, protein, carbohydrates, inositol, docosahexaenoic acid, calcium, phosphorus and the vitamins A and E has been associated with lung development and function and deserves further evaluation.","https://www.ncbi.nlm.nih.gov/pubmed/24751634a5b17","inositol","https://www.ncbi.nlm.nih.gov/pubmed/24751634a5b3","very low birth weight infants"
"https://www.ncbi.nlm.nih.gov/pubmed/23582513a5","Group differences in 1H MRS indices of cortical metabolism, including choline (Cho), creatine (Cr), glutamine + glutamate + γ-aminobutyric acid (Glx), myo-inositol (mI), and n-acetyl aspartate (NAA), were determined in the right and left dorsolateral prefrontal cortex (R/L-DLPFC, BA9) and bilateral anterior cingulate cortex (ACC, BA32/33).","https://www.ncbi.nlm.nih.gov/pubmed/23582513a5b11","myo-inositol","https://www.ncbi.nlm.nih.gov/pubmed/23582513a5b22","ACC"
"https://www.ncbi.nlm.nih.gov/pubmed/23012866a7","Conclusions:                    From our evaluation, we think that daily carnitine supplements is essential for persons with sever motor and intellectual disabilities taking VPA to maintain carnitine levels in the blood, and regular urine test should be done for earlier detection secondary lack complications from the secondary lack of carnitine.","https://www.ncbi.nlm.nih.gov/pubmed/23012866a7b12","carnitine","https://www.ncbi.nlm.nih.gov/pubmed/23012866a7b11","complications"
"https://www.ncbi.nlm.nih.gov/pubmed/23012866a7","Conclusions:                    From our evaluation, we think that daily carnitine supplements is essential for persons with sever motor and intellectual disabilities taking VPA to maintain carnitine levels in the blood, and regular urine test should be done for earlier detection secondary lack complications from the secondary lack of carnitine.","https://www.ncbi.nlm.nih.gov/pubmed/23012866a7b12","carnitine","https://www.ncbi.nlm.nih.gov/pubmed/23012866a7b6","intellectual disabilities"
"https://www.ncbi.nlm.nih.gov/pubmed/24497336a2","Aims:                    Recent metabolomics and animal model studies show trimethylamine-N-oxide (TMAO), an intestinal microbiota-dependent metabolite formed from dietary trimethylamine-containing nutrients such as phosphatidylcholine (PC), choline, and carnitine, is linked to coronary artery disease pathogenesis.","https://www.ncbi.nlm.nih.gov/pubmed/24497336a2b21","carnitine","https://www.ncbi.nlm.nih.gov/pubmed/24497336a2b12","coronary artery disease"
"https://www.ncbi.nlm.nih.gov/pubmed/26149189a2","Considering the pathologic importance of oxidative stress and altered lipid metabolism in osteoarthritis (OA), this study aimed to investigate the effect of l-carnitine supplementation on oxidative stress, lipid profile, and clinical status in women with knee OA.","https://www.ncbi.nlm.nih.gov/pubmed/26149189a2b6","l-carnitine","https://www.ncbi.nlm.nih.gov/pubmed/26149189a2b17","osteoarthritis"
"https://www.ncbi.nlm.nih.gov/pubmed/25446285a3","In addition, carnitine deficiency occurs frequently in HD patients because of intradialytic loss of carnitine, impaired de novo carnitine renal synthesis, and reduced dietary intake.","https://www.ncbi.nlm.nih.gov/pubmed/25446285a3b9","carnitine","https://www.ncbi.nlm.nih.gov/pubmed/25446285a3b1","carnitine deficiency"
"https://www.ncbi.nlm.nih.gov/pubmed/26717642t1","[Supplementation of L-carnitine to the severe motor and intellectual disabilities fed with enteral carnitine-deficient formulas for years]","https://www.ncbi.nlm.nih.gov/pubmed/26717642t1b2","L-carnitine","https://www.ncbi.nlm.nih.gov/pubmed/26717642t1b4","intellectual disabilities"
"https://www.ncbi.nlm.nih.gov/pubmed/24313004a7","Conclusions:                    Supplemental L-carnitine is needed in patients receiving an enteral diet free of carnitine, those with combination therapy of VPA and PB under oral feeding conditions, and those who develop hyperammonemia during VPA therapy.","https://www.ncbi.nlm.nih.gov/pubmed/24313004a7b2","L-carnitine","https://www.ncbi.nlm.nih.gov/pubmed/24313004a7b14","hyperammonemia"
"https://www.ncbi.nlm.nih.gov/pubmed/26717642a5","Results:                    Thirty-one out of 34 cases (91.2%) fed with carnitine-deficient formulas for years had serum free-carnitine deficiency.","https://www.ncbi.nlm.nih.gov/pubmed/26717642a5b9","carnitine","https://www.ncbi.nlm.nih.gov/pubmed/26717642a5b8","deficiency"
"https://www.ncbi.nlm.nih.gov/pubmed/22258985a14","None of the systematic reviews adequately described whether conflict of interests were present within the included studies.Management of fatigue Amyotrophic lateral sclerosis/motor neuron disease (ALS/MND) - we identified one systematic review (two studies and 52 participants); the intervention was exercise.Cancer - we identified five systematic reviews (116 studies with 17,342 participants); the pharmacological interventions were eicosapentaenoic acid (EPA) and any drug therapy for the management of cancer-related fatigue and the non pharmacological interventions were exercise, interventions by breast care nurses and psychosocial interventions.Chronic obstructive pulmonary disease (COPD) - we identified three systematic reviews (59 studies and 4048 participants); the interventions were self management education programmes, nutritional support and pulmonary rehabilitation.Cystic fibrosis - we identified one systematic review (nine studies and 833 participants); the intervention was physical training.Human immunodeficiency virus/acquired immune deficiency syndrome (HIV/AIDS) - we identified two systematic reviews (21 studies and 748 participants); the interventions were progressive resistive exercise and aerobic exercise.Multiple sclerosis (MS) - we identified five systematic reviews (23 studies and 1502 participants); the pharmacological interventions were amantadine and carnitine.","https://www.ncbi.nlm.nih.gov/pubmed/22258985a14b81","carnitine","https://www.ncbi.nlm.nih.gov/pubmed/22258985a14b43","Cystic fibrosis"
"https://www.ncbi.nlm.nih.gov/pubmed/22258985a14","None of the systematic reviews adequately described whether conflict of interests were present within the included studies.Management of fatigue Amyotrophic lateral sclerosis/motor neuron disease (ALS/MND) - we identified one systematic review (two studies and 52 participants); the intervention was exercise.Cancer - we identified five systematic reviews (116 studies with 17,342 participants); the pharmacological interventions were eicosapentaenoic acid (EPA) and any drug therapy for the management of cancer-related fatigue and the non pharmacological interventions were exercise, interventions by breast care nurses and psychosocial interventions.Chronic obstructive pulmonary disease (COPD) - we identified three systematic reviews (59 studies and 4048 participants); the interventions were self management education programmes, nutritional support and pulmonary rehabilitation.Cystic fibrosis - we identified one systematic review (nine studies and 833 participants); the intervention was physical training.Human immunodeficiency virus/acquired immune deficiency syndrome (HIV/AIDS) - we identified two systematic reviews (21 studies and 748 participants); the interventions were progressive resistive exercise and aerobic exercise.Multiple sclerosis (MS) - we identified five systematic reviews (23 studies and 1502 participants); the pharmacological interventions were amantadine and carnitine.","https://www.ncbi.nlm.nih.gov/pubmed/22258985a14b81","carnitine","https://www.ncbi.nlm.nih.gov/pubmed/22258985a14b52","acquired immune deficiency syndrome"
"https://www.ncbi.nlm.nih.gov/pubmed/22258985a14","None of the systematic reviews adequately described whether conflict of interests were present within the included studies.Management of fatigue Amyotrophic lateral sclerosis/motor neuron disease (ALS/MND) - we identified one systematic review (two studies and 52 participants); the intervention was exercise.Cancer - we identified five systematic reviews (116 studies with 17,342 participants); the pharmacological interventions were eicosapentaenoic acid (EPA) and any drug therapy for the management of cancer-related fatigue and the non pharmacological interventions were exercise, interventions by breast care nurses and psychosocial interventions.Chronic obstructive pulmonary disease (COPD) - we identified three systematic reviews (59 studies and 4048 participants); the interventions were self management education programmes, nutritional support and pulmonary rehabilitation.Cystic fibrosis - we identified one systematic review (nine studies and 833 participants); the intervention was physical training.Human immunodeficiency virus/acquired immune deficiency syndrome (HIV/AIDS) - we identified two systematic reviews (21 studies and 748 participants); the interventions were progressive resistive exercise and aerobic exercise.Multiple sclerosis (MS) - we identified five systematic reviews (23 studies and 1502 participants); the pharmacological interventions were amantadine and carnitine.","https://www.ncbi.nlm.nih.gov/pubmed/22258985a14b81","carnitine","https://www.ncbi.nlm.nih.gov/pubmed/22258985a14b15","Cancer"
"https://www.ncbi.nlm.nih.gov/pubmed/22258985a14","None of the systematic reviews adequately described whether conflict of interests were present within the included studies.Management of fatigue Amyotrophic lateral sclerosis/motor neuron disease (ALS/MND) - we identified one systematic review (two studies and 52 participants); the intervention was exercise.Cancer - we identified five systematic reviews (116 studies with 17,342 participants); the pharmacological interventions were eicosapentaenoic acid (EPA) and any drug therapy for the management of cancer-related fatigue and the non pharmacological interventions were exercise, interventions by breast care nurses and psychosocial interventions.Chronic obstructive pulmonary disease (COPD) - we identified three systematic reviews (59 studies and 4048 participants); the interventions were self management education programmes, nutritional support and pulmonary rehabilitation.Cystic fibrosis - we identified one systematic review (nine studies and 833 participants); the intervention was physical training.Human immunodeficiency virus/acquired immune deficiency syndrome (HIV/AIDS) - we identified two systematic reviews (21 studies and 748 participants); the interventions were progressive resistive exercise and aerobic exercise.Multiple sclerosis (MS) - we identified five systematic reviews (23 studies and 1502 participants); the pharmacological interventions were amantadine and carnitine.","https://www.ncbi.nlm.nih.gov/pubmed/22258985a14b81","carnitine","https://www.ncbi.nlm.nih.gov/pubmed/22258985a14b6","motor neuron disease"
"https://www.ncbi.nlm.nih.gov/pubmed/22258985a14","None of the systematic reviews adequately described whether conflict of interests were present within the included studies.Management of fatigue Amyotrophic lateral sclerosis/motor neuron disease (ALS/MND) - we identified one systematic review (two studies and 52 participants); the intervention was exercise.Cancer - we identified five systematic reviews (116 studies with 17,342 participants); the pharmacological interventions were eicosapentaenoic acid (EPA) and any drug therapy for the management of cancer-related fatigue and the non pharmacological interventions were exercise, interventions by breast care nurses and psychosocial interventions.Chronic obstructive pulmonary disease (COPD) - we identified three systematic reviews (59 studies and 4048 participants); the interventions were self management education programmes, nutritional support and pulmonary rehabilitation.Cystic fibrosis - we identified one systematic review (nine studies and 833 participants); the intervention was physical training.Human immunodeficiency virus/acquired immune deficiency syndrome (HIV/AIDS) - we identified two systematic reviews (21 studies and 748 participants); the interventions were progressive resistive exercise and aerobic exercise.Multiple sclerosis (MS) - we identified five systematic reviews (23 studies and 1502 participants); the pharmacological interventions were amantadine and carnitine.","https://www.ncbi.nlm.nih.gov/pubmed/22258985a14b81","carnitine","https://www.ncbi.nlm.nih.gov/pubmed/22258985a14b7","ALS"
"https://www.ncbi.nlm.nih.gov/pubmed/22258985a14","None of the systematic reviews adequately described whether conflict of interests were present within the included studies.Management of fatigue Amyotrophic lateral sclerosis/motor neuron disease (ALS/MND) - we identified one systematic review (two studies and 52 participants); the intervention was exercise.Cancer - we identified five systematic reviews (116 studies with 17,342 participants); the pharmacological interventions were eicosapentaenoic acid (EPA) and any drug therapy for the management of cancer-related fatigue and the non pharmacological interventions were exercise, interventions by breast care nurses and psychosocial interventions.Chronic obstructive pulmonary disease (COPD) - we identified three systematic reviews (59 studies and 4048 participants); the interventions were self management education programmes, nutritional support and pulmonary rehabilitation.Cystic fibrosis - we identified one systematic review (nine studies and 833 participants); the intervention was physical training.Human immunodeficiency virus/acquired immune deficiency syndrome (HIV/AIDS) - we identified two systematic reviews (21 studies and 748 participants); the interventions were progressive resistive exercise and aerobic exercise.Multiple sclerosis (MS) - we identified five systematic reviews (23 studies and 1502 participants); the pharmacological interventions were amantadine and carnitine.","https://www.ncbi.nlm.nih.gov/pubmed/22258985a14b81","carnitine","https://www.ncbi.nlm.nih.gov/pubmed/22258985a14b32","Chronic obstructive pulmonary disease"
"https://www.ncbi.nlm.nih.gov/pubmed/22258985a14","None of the systematic reviews adequately described whether conflict of interests were present within the included studies.Management of fatigue Amyotrophic lateral sclerosis/motor neuron disease (ALS/MND) - we identified one systematic review (two studies and 52 participants); the intervention was exercise.Cancer - we identified five systematic reviews (116 studies with 17,342 participants); the pharmacological interventions were eicosapentaenoic acid (EPA) and any drug therapy for the management of cancer-related fatigue and the non pharmacological interventions were exercise, interventions by breast care nurses and psychosocial interventions.Chronic obstructive pulmonary disease (COPD) - we identified three systematic reviews (59 studies and 4048 participants); the interventions were self management education programmes, nutritional support and pulmonary rehabilitation.Cystic fibrosis - we identified one systematic review (nine studies and 833 participants); the intervention was physical training.Human immunodeficiency virus/acquired immune deficiency syndrome (HIV/AIDS) - we identified two systematic reviews (21 studies and 748 participants); the interventions were progressive resistive exercise and aerobic exercise.Multiple sclerosis (MS) - we identified five systematic reviews (23 studies and 1502 participants); the pharmacological interventions were amantadine and carnitine.","https://www.ncbi.nlm.nih.gov/pubmed/22258985a14b81","carnitine","https://www.ncbi.nlm.nih.gov/pubmed/22258985a14b5","Amyotrophic lateral sclerosis"
"https://www.ncbi.nlm.nih.gov/pubmed/23012866a2","Objective:                    The nutritive evaluation and the serum carnitine values were measured for persons with severe motor and intellectual disabilities with enteral (tube) feeding.","https://www.ncbi.nlm.nih.gov/pubmed/23012866a2b10","carnitine","https://www.ncbi.nlm.nih.gov/pubmed/23012866a2b7","intellectual disabilities"
"https://www.ncbi.nlm.nih.gov/pubmed/24675659a2","Objective:                    Elevated levels of plasma trimethylamine N-oxide (TMAO), the product of gut microbiome and hepatic-mediated metabolism of dietary choline and L-carnitine, have recently been identified as a novel risk factor for the development of atherosclerosis in mice and humans.","https://www.ncbi.nlm.nih.gov/pubmed/24675659a2b10","L-carnitine","https://www.ncbi.nlm.nih.gov/pubmed/24675659a2b14","atherosclerosis"
"https://www.ncbi.nlm.nih.gov/pubmed/26717642a2","Objective:                    We clarified the asymptomatic deficiency of serum free-carnitine in the severe motor and intellectual disabilities (SMIDs) fed with enteral carnitine-deficient formulas for years, and investigated the adequate method to supply enteral L-carnitine and maintain its normal levels.","https://www.ncbi.nlm.nih.gov/pubmed/26717642a2b10","L-carnitine","https://www.ncbi.nlm.nih.gov/pubmed/26717642a2b2","deficiency"
"https://www.ncbi.nlm.nih.gov/pubmed/26717642a2","Objective:                    We clarified the asymptomatic deficiency of serum free-carnitine in the severe motor and intellectual disabilities (SMIDs) fed with enteral carnitine-deficient formulas for years, and investigated the adequate method to supply enteral L-carnitine and maintain its normal levels.","https://www.ncbi.nlm.nih.gov/pubmed/26717642a2b10","L-carnitine","https://www.ncbi.nlm.nih.gov/pubmed/26717642a2b6","intellectual disabilities"
"https://www.ncbi.nlm.nih.gov/pubmed/26110467a2","A single-laboratory validation (SLV) has been performed for a method that simultaneously determines choline and carnitine in nutritional products by ultra performance LC (UPLC)/MS/MS.","https://www.ncbi.nlm.nih.gov/pubmed/26110467a2b11","carnitine","https://www.ncbi.nlm.nih.gov/pubmed/26110467a2b9","MS"
"https://www.ncbi.nlm.nih.gov/pubmed/26717642a2","Objective:                    We clarified the asymptomatic deficiency of serum free-carnitine in the severe motor and intellectual disabilities (SMIDs) fed with enteral carnitine-deficient formulas for years, and investigated the adequate method to supply enteral L-carnitine and maintain its normal levels.","https://www.ncbi.nlm.nih.gov/pubmed/26717642a2b15","carnitine","https://www.ncbi.nlm.nih.gov/pubmed/26717642a2b2","deficiency"
"https://www.ncbi.nlm.nih.gov/pubmed/26717642a2","Objective:                    We clarified the asymptomatic deficiency of serum free-carnitine in the severe motor and intellectual disabilities (SMIDs) fed with enteral carnitine-deficient formulas for years, and investigated the adequate method to supply enteral L-carnitine and maintain its normal levels.","https://www.ncbi.nlm.nih.gov/pubmed/26717642a2b15","carnitine","https://www.ncbi.nlm.nih.gov/pubmed/26717642a2b6","intellectual disabilities"
"https://www.ncbi.nlm.nih.gov/pubmed/23012866a7","Conclusions:                    From our evaluation, we think that daily carnitine supplements is essential for persons with sever motor and intellectual disabilities taking VPA to maintain carnitine levels in the blood, and regular urine test should be done for earlier detection secondary lack complications from the secondary lack of carnitine.","https://www.ncbi.nlm.nih.gov/pubmed/23012866a7b14","carnitine","https://www.ncbi.nlm.nih.gov/pubmed/23012866a7b11","complications"
"https://www.ncbi.nlm.nih.gov/pubmed/23012866a7","Conclusions:                    From our evaluation, we think that daily carnitine supplements is essential for persons with sever motor and intellectual disabilities taking VPA to maintain carnitine levels in the blood, and regular urine test should be done for earlier detection secondary lack complications from the secondary lack of carnitine.","https://www.ncbi.nlm.nih.gov/pubmed/23012866a7b14","carnitine","https://www.ncbi.nlm.nih.gov/pubmed/23012866a7b6","intellectual disabilities"
"https://www.ncbi.nlm.nih.gov/pubmed/25446285a3","In addition, carnitine deficiency occurs frequently in HD patients because of intradialytic loss of carnitine, impaired de novo carnitine renal synthesis, and reduced dietary intake.","https://www.ncbi.nlm.nih.gov/pubmed/25446285a3b8","carnitine","https://www.ncbi.nlm.nih.gov/pubmed/25446285a3b1","carnitine deficiency"
"https://www.ncbi.nlm.nih.gov/pubmed/26149189t1","L-Carnitine supplementation improved clinical status without changing oxidative stress and lipid profile in women with knee osteoarthritis","https://www.ncbi.nlm.nih.gov/pubmed/26149189t1b1","L-Carnitine","https://www.ncbi.nlm.nih.gov/pubmed/26149189t1b8","knee osteoarthritis"
"https://www.ncbi.nlm.nih.gov/pubmed/24313004a7","Conclusions:                    Supplemental L-carnitine is needed in patients receiving an enteral diet free of carnitine, those with combination therapy of VPA and PB under oral feeding conditions, and those who develop hyperammonemia during VPA therapy.","https://www.ncbi.nlm.nih.gov/pubmed/24313004a7b12","carnitine","https://www.ncbi.nlm.nih.gov/pubmed/24313004a7b14","hyperammonemia"
"https://www.ncbi.nlm.nih.gov/pubmed/25446285a7","Therefore, considering high prevalence of inflammation and carnitine deficiency in HD patients, L-carnitine therapy is a reasonable approach for reducing systemic inflammation and its complications in these patients.","https://www.ncbi.nlm.nih.gov/pubmed/25446285a7b6","L-carnitine","https://www.ncbi.nlm.nih.gov/pubmed/25446285a7b3","carnitine deficiency"
"https://www.ncbi.nlm.nih.gov/pubmed/25446285a7","Therefore, considering high prevalence of inflammation and carnitine deficiency in HD patients, L-carnitine therapy is a reasonable approach for reducing systemic inflammation and its complications in these patients.","https://www.ncbi.nlm.nih.gov/pubmed/25446285a7b6","L-carnitine","https://www.ncbi.nlm.nih.gov/pubmed/25446285a7b10","complications"
"https://www.ncbi.nlm.nih.gov/pubmed/26717642t1","[Supplementation of L-carnitine to the severe motor and intellectual disabilities fed with enteral carnitine-deficient formulas for years]","https://www.ncbi.nlm.nih.gov/pubmed/26717642t1b9","carnitine","https://www.ncbi.nlm.nih.gov/pubmed/26717642t1b4","intellectual disabilities"
"https://www.ncbi.nlm.nih.gov/pubmed/24500444a5","Carnitine depletion should be suspected in critically ill patients with risk factors such as prolonged continuous renal replacement therapy or chronic parenteral nutrition, and evidence of beta-oxidation impairments such as inappropriate hypertriglyceridemia or hyperlactatemia.","https://www.ncbi.nlm.nih.gov/pubmed/24500444a5b1","Carnitine","https://www.ncbi.nlm.nih.gov/pubmed/24500444a5b13","hypertriglyceridemia"
"https://www.ncbi.nlm.nih.gov/pubmed/23012866t1","[Evaluation of serum total carnitine values in persons with severe motor and intellectual disabilities with enteral (tube) feeding]","https://www.ncbi.nlm.nih.gov/pubmed/23012866t1b9","carnitine","https://www.ncbi.nlm.nih.gov/pubmed/23012866t1b6","intellectual disabilities"
"https://www.ncbi.nlm.nih.gov/pubmed/23012866a7","Conclusions:                    From our evaluation, we think that daily carnitine supplements is essential for persons with sever motor and intellectual disabilities taking VPA to maintain carnitine levels in the blood, and regular urine test should be done for earlier detection secondary lack complications from the secondary lack of carnitine.","https://www.ncbi.nlm.nih.gov/pubmed/23012866a7b19","carnitine","https://www.ncbi.nlm.nih.gov/pubmed/23012866a7b11","complications"
